ticker,date,open,high,low,close,volume,log_return
CAT,2025-06-25,369.71,370.89,366.25,368.3,1737892,-0.0038751860751822524
CAT,2025-06-26,370.7,378.96,369.75,378.51,2575085,0.027344669156739852
CAT,2025-06-27,379.64,384.07,379.37,381.32,4455001,0.007396425017617935
CAT,2025-06-30,382.9,385.72,381.41,384.78,2791538,0.00903282476344911
CAT,2025-07-01,383.18,390.41,380.86,387.47,2393985,0.0069666840527035185
CAT,2025-07-02,389.24,395.12,385.98,394.91,2713685,0.01901946439700372
CAT,2025-07-03,395.4,398.87,394.08,394.35,1737838,-0.0014190509945338967
CAT,2025-07-07,394.55,394.55,384.67,388.06,3012875,-0.016078873000873545
CAT,2025-07-08,388.97,392.46,388.07,390.81,2003569,0.007061541534456082
CAT,2025-07-09,396.19,400.2,393.38,398.63,3100968,0.01981215999093958
CAT,2025-07-10,401.09,408.36,399.88,404.73,3383755,0.015186509750313446
CAT,2025-07-11,401.87,403.29,398.16,402.34,2072955,-0.005922675818409763
CAT,2025-07-14,400.44,403.2,398.68,402.19,2497731,-0.0003728885230831816
CAT,2025-07-15,402.68,405.14,399.46,401.07,2167235,-0.0027886381142016173
CAT,2025-07-16,401.43,409.43,399.76,409.24,3242126,0.020165805347598393
CAT,2025-07-17,411.2,416.2,409.24,414.38,2445031,0.012481646221597182
CAT,2025-07-18,415.01,416.2,408.52,410.06,2526690,-0.01047993677743577
CAT,2025-07-21,415.05,415.26,407.71,407.94,1833690,-0.005183385688477442
CAT,2025-07-22,408.24,416.35,408.24,415.02,2185012,0.017206607074125066
CAT,2025-07-23,417.82,425.94,417.27,425.37,3254863,0.02463266657702802
CAT,2025-07-24,424.82,427.93,422.3,427.29,2511355,0.0045035611970282476
CAT,2025-07-25,427.46,432.61,426.39,431.5,2218847,0.009804570908878128
CAT,2025-07-28,429.01,434.13,428.88,430.69,2550479,-0.0018789367501413766
CAT,2025-07-29,432.29,432.95,422.59,427.82,2384032,-0.006686027399682085
CAT,2025-07-30,427.77,434.56,424.22,431.87,3172623,0.009422070657233102
CAT,2025-07-31,431.88,438.86,431.43,435.75,4116363,0.008944067369237937
CAT,2025-08-01,424.75,428.62,419.1,426.46,4027733,-0.021550108502042493
CAT,2025-08-04,428.62,434.62,427.76,431.45,4059537,0.011633053056228615
CAT,2025-08-05,425.43,437.46,424.36,431.98,4329916,0.0012276619217910442
CAT,2025-08-06,431.09,432.45,423.33,425.5,2630801,-0.01511434286267858
CAT,2025-08-07,424.62,425.11,407.83,414.95,4261088,-0.025106916968971868
CAT,2025-08-08,418.34,419.71,413.6,414.36,2965513,-0.0014228698545556851
CAT,2025-08-11,414.81,416.12,404.69,406.42,3416162,-0.019348053538104166
CAT,2025-08-12,408.87,416.02,407.51,410.57,2765814,0.01015933045468608
CAT,2025-08-13,413.02,413.38,408.41,411.55,4403194,0.0023840813121699576
CAT,2025-08-14,407.17,417.06,404.89,415.33,3676023,0.009142865546246728
CAT,2025-08-15,413.56,414.39,404.99,405.67,3107741,-0.023533363752371694
CAT,2025-08-18,404.89,410.99,403.35,410.5,3185165,0.011835907679954832
CAT,2025-08-19,417.13,419.69,411.91,413.93,3543629,0.008320948511233444
CAT,2025-08-20,412.65,419.73,409.91,418.41,4060195,0.010764935634996402
CAT,2025-08-21,417.75,418.4,412.01,415.72,2504344,-0.006449856318491796
CAT,2025-08-22,419.42,435.57,417.87,433.41,3785096,0.04167220548917866
CAT,2025-08-25,432.74,434.63,429.93,430.06,1858079,-0.007759428372157143
CAT,2025-08-26,429.16,429.94,425.02,429.02,2792215,-0.00242119594928624
CAT,2025-08-27,427.5,432.8,426.72,430.42,1971269,0.0032579382814826147
CAT,2025-08-28,432.65,433.72,430.38,432.65,1651718,0.005167610883308734
CAT,2025-08-29,423.2,425.88,412.22,416.86,3673787,-0.03717865303922307
CAT,2025-09-02,411.76,415.04,408.38,413.89,2329944,-0.007150195975929222
CAT,2025-09-03,415.96,415.96,409.23,412.96,1496741,-0.0022495020672916983
CAT,2025-09-04,413.65,418.61,412.14,418.04,1634609,0.012226385755999325
CAT,2025-09-05,418.65,422.69,415.74,420.88,1843342,0.006770635696248741
CAT,2025-09-08,420.46,421.71,414.62,420.58,1876960,-0.0007130464019938378
CAT,2025-09-09,420.96,421.35,414.28,415.92,1710703,-0.011141776945097466
CAT,2025-09-10,417.64,424.29,417.32,420.71,2221280,0.011450826145812306
CAT,2025-09-11,421.72,433.53,421.12,429.14,2738072,0.019839445795662245
CAT,2025-09-12,426.83,430.36,425.53,429.28,2341766,0.0003261806603789451
CAT,2025-09-15,431.58,436.47,428.37,433.68,2255875,0.010197548274768733
CAT,2025-09-16,433.87,438.51,432.03,438.38,2366493,0.010779179203122984
CAT,2025-09-17,442.69,449.99,440.7,448.32,4512193,0.02242114899343639
CAT,2025-09-18,448.62,465.28,446.53,464.54,4331863,0.03554040549882884
CAT,2025-09-19,467.82,469.67,460.31,464.12,5069345,-0.0009045291681262343
CAT,2025-09-22,464.88,470.78,457.23,469.65,3179951,0.011844596961179548
CAT,2025-09-23,470.8,482.82,465.76,468.81,3856637,-0.001790167347204824
CAT,2025-09-24,470.25,474.05,466.19,467.35,2776892,-0.0031191274647270374
CAT,2025-09-25,462.3,465.57,457.19,461.31,2979229,-0.013008173432881328
CAT,2025-09-26,463.06,466.02,459.98,463.34,2329149,0.004390857646611826
CAT,2025-09-29,465.65,470.04,465.03,469.16,2892237,0.012482735810981365
CAT,2025-09-30,469.17,474.96,467.8,474.67,2315264,0.011675964097759806
CAT,2025-10-01,471.55,481.42,468.69,478.32,2964858,0.007660138821584761
CAT,2025-10-02,484.33,493.4,481.68,488.02,2648753,0.020076424047250397
CAT,2025-10-03,490.69,501.86,489.97,495.26,2996868,0.014726488577220639
CAT,2025-10-06,497.82,502.96,490.48,492.81,2629156,-0.004959172975902011
CAT,2025-10-07,495.34,495.79,481.03,484.18,2135728,-0.017666965816111442
CAT,2025-10-08,488.44,506.83,486.8,499.51,3959416,0.031170879503123583
CAT,2025-10-09,501.44,503.9,494.56,497.76,3114119,-0.003509584758903393
CAT,2025-10-10,500.5,508.84,488.75,488.75,3889116,-0.018266921849751396
CAT,2025-10-13,499.54,503.75,492.88,502.14,2618593,0.027027853973262177
CAT,2025-10-14,497.98,528.8,496.42,524.73,5459830,0.04400487931424377
CAT,2025-10-15,531.43,535.65,524.47,531.28,3447104,0.012405344645376579
CAT,2025-10-16,535.27,542.16,531.92,538.15,3463082,0.012848142477849059
CAT,2025-10-17,534.58,539.39,524.23,524.34,2814681,-0.025997002842799207
CAT,2025-10-20,528.32,532.95,525.71,529.94,2170839,0.010623463723031735
CAT,2025-10-21,523.84,532.13,520.82,523.43,2259080,-0.01236048659791484
CAT,2025-10-22,524.5,524.57,509.02,512.71,4149408,-0.020692922809604813
CAT,2025-10-23,517.12,521.67,511.81,519.29,2619367,0.012752110790140204
CAT,2025-10-24,521.64,526.0,519.8,521.51,2392328,0.004265955739237072
CAT,2025-10-27,525.82,528.24,520.21,525.84,2493765,0.008268534242923358
CAT,2025-10-28,524.73,529.05,520.46,523.25,2775399,-0.004937622629211757
CAT,2025-10-29,556.88,594.82,556.7,584.12,6948546,0.11004707984616151
CAT,2025-10-30,576.54,592.38,574.43,581.79,2574806,-0.00399688329601169
