ticker,date,open,high,low,close,volume,log_return
AMZN,2025-07-18,225.14,226.4,222.98,226.13,37833807,0.00999986111174377
AMZN,2025-07-21,225.84,229.69,225.65,229.3,40297556,0.01392113472895621
AMZN,2025-07-22,229.68,230.0,226.35,227.47,37483702,-0.008012828300088403
AMZN,2025-07-23,228.47,228.79,227.09,228.29,28294852,0.00359838899775039
AMZN,2025-07-24,229.17,236.0,228.64,232.23,42902266,0.01711150932321088
AMZN,2025-07-25,232.22,232.48,231.18,231.44,28712095,-0.0034075992168520475
AMZN,2025-07-28,233.35,234.29,232.25,232.79,26300138,0.005816098940336038
AMZN,2025-07-29,234.15,234.72,230.31,231.01,33716220,-0.007675759980119169
AMZN,2025-07-30,231.64,231.8,229.29,230.19,32993273,-0.003555944770413067
AMZN,2025-07-31,235.77,236.53,231.4,234.11,104357263,0.01688603551454311
AMZN,2025-08-01,217.21,220.44,212.8,214.75,122258801,-0.08631652950786199
AMZN,2025-08-04,217.4,217.44,211.42,211.65,77890146,-0.014540593897432078
AMZN,2025-08-05,213.05,216.3,212.87,213.75,51505121,0.009873140849936941
AMZN,2025-08-06,214.7,222.65,213.74,222.31,54823045,0.03926569639703059
AMZN,2025-08-07,221.0,226.22,220.82,223.13,40603513,0.003681757032511692
AMZN,2025-08-08,223.14,223.8,221.88,222.69,32970477,-0.001973891448846635
AMZN,2025-08-11,221.78,223.05,220.4,221.3,31646222,-0.006261422740561193
AMZN,2025-08-12,222.23,223.5,219.05,221.47,37254707,0.0007678930747497951
AMZN,2025-08-13,222.0,224.92,222.0,224.56,36508335,0.01385579192187321
AMZN,2025-08-14,227.4,233.11,227.02,230.98,61545824,0.028188194633314262
AMZN,2025-08-15,232.58,234.08,229.81,231.03,39649244,0.00021644553232712447
AMZN,2025-08-18,230.22,231.91,228.33,231.49,25248890,0.001989103829746276
AMZN,2025-08-19,230.09,230.53,227.12,228.01,29891012,-0.015147188407257478
AMZN,2025-08-20,227.12,227.27,220.92,223.81,36604319,-0.018592010009719304
AMZN,2025-08-21,222.65,222.78,220.5,221.95,32140459,-0.008345346351993766
AMZN,2025-08-22,222.79,229.14,220.82,228.84,37315341,0.030570938120283817
AMZN,2025-08-25,227.35,229.6,227.31,227.94,22633695,-0.003940632972738876
AMZN,2025-08-26,227.11,229.0,226.02,228.71,26105373,0.0033723890496785594
AMZN,2025-08-27,228.57,229.87,227.81,229.12,21254479,0.0017910582950128682
AMZN,2025-08-28,229.0,232.71,228.02,231.6,33679585,0.010765861926559369
AMZN,2025-08-29,231.32,231.81,228.16,229.0,26199170,-0.011289742144600495
AMZN,2025-09-02,223.52,226.17,221.83,225.34,38843883,-0.01611163081821983
AMZN,2025-09-03,225.21,227.17,224.36,225.99,29223134,0.0028803777696932093
AMZN,2025-09-04,231.18,235.77,230.78,235.68,59391779,0.041984202208607144
AMZN,2025-09-05,235.19,236.0,231.93,232.33,36721802,-0.01431617792712355
AMZN,2025-09-08,234.94,237.6,233.75,235.84,33947104,0.014994834213775265
AMZN,2025-09-09,236.36,238.85,235.08,238.24,27033778,0.01012495993472719
AMZN,2025-09-10,237.52,237.68,229.1,230.33,60907714,-0.03376550572088485
AMZN,2025-09-11,231.49,231.53,229.34,229.95,37485598,-0.0016511692288813473
AMZN,2025-09-12,230.35,230.79,226.29,228.15,38496218,-0.007858586612521158
AMZN,2025-09-15,230.62,233.73,230.32,231.43,33243328,0.014274144618159172
AMZN,2025-09-16,232.94,235.9,232.23,234.05,38203912,0.011257315754508859
AMZN,2025-09-17,233.77,234.3,228.71,231.62,42815230,-0.010436669989848062
AMZN,2025-09-18,232.5,233.48,228.79,231.23,37931738,-0.001685211590355352
AMZN,2025-09-19,232.37,234.16,229.7,231.48,97943172,0.0010805905397618272
AMZN,2025-09-22,230.56,230.56,227.51,227.63,45914506,-0.016771972946340738
AMZN,2025-09-23,227.83,227.86,220.07,220.71,70956193,-0.0308718811470144
AMZN,2025-09-24,224.15,224.56,219.45,220.21,49509033,-0.0022679860941820077
AMZN,2025-09-25,220.06,220.67,216.47,218.15,52226328,-0.00939873694848225
AMZN,2025-09-26,219.08,221.05,218.02,219.78,41650098,0.007444146449159394
AMZN,2025-09-29,220.08,222.6,219.3,222.17,44259177,0.010815808570258127
AMZN,2025-09-30,222.03,222.24,217.89,219.57,48396369,-0.01177176630779074
AMZN,2025-10-01,217.36,222.15,216.61,220.63,43933834,0.004816002039034898
AMZN,2025-10-02,221.01,222.81,218.94,222.41,41258586,0.008035435074072431
AMZN,2025-10-03,223.44,224.2,219.34,219.51,43639033,-0.013124735830304374
AMZN,2025-10-06,221.0,221.73,216.03,220.9,43690876,0.0063123208620233275
AMZN,2025-10-07,220.88,222.89,220.17,221.78,31194678,0.003975789098998194
AMZN,2025-10-08,222.92,226.73,221.19,225.22,46685985,0.015391802743809685
AMZN,2025-10-09,225.0,228.21,221.75,227.74,46412122,0.011126925113579588
AMZN,2025-10-10,226.21,228.25,216.0,216.37,72367511,-0.05121472218312071
AMZN,2025-10-13,217.7,220.68,217.04,220.07,37809650,0.0169557723621054
AMZN,2025-10-14,215.56,219.32,212.6,216.39,45665580,-0.01686334237775276
AMZN,2025-10-15,216.62,217.71,212.66,215.57,45909469,-0.003796652398348653
AMZN,2025-10-16,215.67,218.59,212.81,214.47,42414591,-0.005115814338472142
AMZN,2025-10-17,214.56,214.8,211.03,213.04,45986944,-0.00668992694119338
AMZN,2025-10-20,213.88,216.69,213.59,216.48,38882819,0.016018222916801047
AMZN,2025-10-21,218.43,223.32,217.99,222.03,50494565,0.025314343455006803
AMZN,2025-10-22,219.3,220.0,216.52,217.95,44308538,-0.01854682919308312
