ticker,date,close,realised_vol
CAT,2025-06-25,368.3,0.1631405417204529
CAT,2025-06-26,378.51,0.18146212491733354
CAT,2025-06-27,381.32,0.18161647053938532
CAT,2025-06-30,384.78,0.17298908221396092
CAT,2025-07-01,387.47,0.16346825576296914
CAT,2025-07-02,394.91,0.167736369906445
CAT,2025-07-03,394.35,0.16844163263060338
CAT,2025-07-07,388.06,0.18500400879960635
CAT,2025-07-08,390.81,0.1833745060355495
CAT,2025-07-09,398.63,0.18845759304078263
CAT,2025-07-10,404.73,0.19052552046524993
CAT,2025-07-11,402.34,0.19393872635195897
CAT,2025-07-14,402.19,0.19046911183119494
CAT,2025-07-15,401.07,0.18303455079126135
CAT,2025-07-16,409.24,0.18719345272220994
CAT,2025-07-17,414.38,0.17293413439055805
CAT,2025-07-18,410.06,0.18469905272320672
CAT,2025-07-21,407.94,0.18897493333306764
CAT,2025-07-22,415.02,0.1899982250955409
CAT,2025-07-23,425.37,0.1962976662472308
CAT,2025-07-24,427.29,0.19234909967113284
CAT,2025-07-25,431.5,0.17778649200619326
CAT,2025-07-28,430.69,0.18023345010906225
CAT,2025-07-29,427.82,0.18538941278304605
CAT,2025-07-30,431.87,0.18588613061839265
CAT,2025-07-31,435.75,0.1794414699552419
CAT,2025-08-01,426.46,0.2017197799915869
CAT,2025-08-04,431.45,0.188866071561837
CAT,2025-08-05,431.98,0.18927904764834919
CAT,2025-08-06,425.5,0.1936002769891791
CAT,2025-08-07,414.95,0.21258436672095746
CAT,2025-08-08,414.36,0.21116689562025437
CAT,2025-08-11,406.42,0.22373360075403417
CAT,2025-08-12,410.57,0.22590185560224801
CAT,2025-08-13,411.55,0.21460632583773495
CAT,2025-08-14,415.33,0.2124048370133059
CAT,2025-08-15,405.67,0.22567936378077477
CAT,2025-08-18,410.5,0.22909325970119518
CAT,2025-08-19,413.93,0.22247835263407928
CAT,2025-08-20,418.41,0.20690585958972185
CAT,2025-08-21,415.72,0.2068176757681885
CAT,2025-08-22,433.41,0.2549858774092742
CAT,2025-08-25,430.06,0.2564781595381957
CAT,2025-08-26,429.02,0.2554645048005424
CAT,2025-08-27,430.42,0.25342286837364836
CAT,2025-08-28,432.65,0.25197227078012996
CAT,2025-08-29,416.86,0.27450606495024954
CAT,2025-09-02,413.89,0.27099004819717115
CAT,2025-09-03,412.96,0.2707084892829691
CAT,2025-09-04,418.04,0.27087444870640764
CAT,2025-09-05,420.88,0.2563091713077248
CAT,2025-09-08,420.58,0.25624322363998947
CAT,2025-09-09,415.92,0.24926936085025014
CAT,2025-09-10,420.71,0.24992938312021024
CAT,2025-09-11,429.14,0.2585398419817226
CAT,2025-09-12,429.28,0.2572419687443837
CAT,2025-09-15,433.68,0.24077954862956952
CAT,2025-09-16,438.38,0.2403136804706674
CAT,2025-09-17,448.32,0.24927721380819276
CAT,2025-09-18,464.54,0.2726269797738558
CAT,2025-09-19,464.12,0.2701757934716574
CAT,2025-09-22,469.65,0.23577562951995418
CAT,2025-09-23,468.81,0.2327545722232656
CAT,2025-09-24,467.35,0.2330354355530028
CAT,2025-09-25,461.31,0.24099742845339991
CAT,2025-09-26,463.34,0.24094042926588358
CAT,2025-09-29,469.16,0.18877609751498675
CAT,2025-09-30,474.67,0.1832490421759118
CAT,2025-10-01,478.32,0.18007035925484094
CAT,2025-10-02,488.02,0.1849809305337943
CAT,2025-10-03,495.26,0.18657736681927461
CAT,2025-10-06,492.81,0.18982907082967493
CAT,2025-10-07,484.18,0.19967903837414352
CAT,2025-10-08,499.51,0.21630286168656426
CAT,2025-10-09,497.76,0.21606727032487918
CAT,2025-10-10,488.75,0.23353380825757972
CAT,2025-10-13,502.14,0.2444660024291686
CAT,2025-10-14,524.73,0.276973908032936
CAT,2025-10-15,531.28,0.2727821139166573
CAT,2025-10-16,538.15,0.2541947831051945
CAT,2025-10-17,524.34,0.279366501901457
CAT,2025-10-20,529.94,0.27906692134907085
CAT,2025-10-21,523.43,0.28544937036969625
CAT,2025-10-22,512.71,0.29899073999999
CAT,2025-10-23,519.29,0.292750783139266
CAT,2025-10-24,521.51,0.29275976950760485
CAT,2025-10-27,525.84,0.2918864172392745
CAT,2025-10-28,523.25,0.29333087479064757
CAT,2025-10-29,584.12,0.47508145183141837
CAT,2025-10-30,581.79,0.4759876945586422
CAT,2025-10-31,575.91,0.48004850920088693
CAT,2025-11-03,569.26,0.48291997941181786
CAT,2025-11-04,546.3,0.505648629800022
CAT,2025-11-05,567.82,0.5112340171616754
CAT,2025-11-06,568.45,0.5103076173775302
CAT,2025-11-07,561.79,0.5066170991538911
CAT,2025-11-10,569.52,0.5017957112452658
CAT,2025-11-11,566.6,0.48277522499753694
CAT,2025-11-12,571.68,0.4821138385033319
CAT,2025-11-13,552.26,0.4992034449141087
CAT,2025-11-14,552.74,0.48872219894661434
CAT,2025-11-17,550.76,0.48824549296617326
CAT,2025-11-18,545.6,0.4872125557060498
CAT,2025-11-19,551.82,0.48058158393649014
CAT,2025-11-20,544.86,0.4826906270744933
CAT,2025-11-21,549.15,0.4830405407958737
CAT,2025-11-24,558.29,0.48520717471812697
CAT,2025-11-25,565.29,0.48536519574214987
CAT,2025-11-26,572.39,0.2840979156235072
CAT,2025-11-28,574.42,0.28430810026658526
CAT,2025-12-01,566.73,0.2860215630250929
CAT,2025-12-02,581.11,0.29704609958125106
CAT,2025-12-03,590.11,0.2553916348410366
CAT,2025-12-04,597.75,0.22319793043939523
CAT,2025-12-05,601.76,0.22359185222692604
CAT,2025-12-08,595.11,0.22301988818794155
CAT,2025-12-09,592.97,0.2203518542246598
CAT,2025-12-10,613.91,0.2469686074192751
CAT,2025-12-11,624.15,0.2504350005418023
CAT,2025-12-12,596.49,0.2744160824569185
CAT,2025-12-15,588.38,0.28129483805663824
CAT,2025-12-16,587.56,0.28070761254604853
CAT,2025-12-17,560.58,0.3304778608779953
CAT,2025-12-18,564.51,0.32909319566391726
CAT,2025-12-19,574.87,0.33013395621758046
CAT,2025-12-22,581.05,0.3308792042013463
CAT,2025-12-23,581.06,0.3269888930712618
CAT,2025-12-24,582.4,0.32465824967829576
CAT,2025-12-26,581.64,0.3221467143909638
CAT,2025-12-29,577.26,0.32330232574648504
CAT,2025-12-30,576.04,0.31939715725785045
CAT,2025-12-31,571.53,0.30740757919711537
CAT,2026-01-02,597.01,0.3416028733128656
CAT,2026-01-05,614.66,0.3540198832794771
CAT,2026-01-06,621.64,0.3553080668516982
CAT,2026-01-07,595.13,0.38794027362010386
CAT,2026-01-08,606.71,0.3935773516989574
CAT,2026-01-09,616.18,0.3774248316042123
CAT,2026-01-12,628.3,0.37925217279406
CAT,2026-01-13,635.04,0.3398814106304581
CAT,2026-01-14,637.26,0.33402501998925865
CAT,2026-01-15,645.67,0.3348908531421072
CAT,2026-01-16,645.38,0.27493128393759386
